srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|method|host|request-version|uri,,|uri|user-agent,,
null|null|0x0800|192.168.1.240|203.5.76.16|6|47662|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/56a48e283c5a41cc156559220f59276f/pulseaudio-module-suspend-on-idle-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47665|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/a8df258eb3082a6a4bdc6f13de2b594a/ncurses-terminfo-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36851|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/a4156f6089a2622ea43646b84b64cac2/fftwf-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58543|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/576bfedeab8a7bf63e359cac64423cfa/libsndfile1-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|50695|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/00d8ea30e5e8fc295ca3e99466811bd6/mpg123-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58541|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/9e80fa9f376684dba09d4d4d01520f94/libcjson-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58540|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/9957e948ed5c60b80de990da7474a29f/libgstrtp-1.0-0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|50693|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/7fe5ced451f447639af3d46612b234c1/pulseaudio-module-sine-source-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|50699|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/295adbd838d5cd1d183ef5b69c0f2ac7/pulseaudio-module-combine-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36853|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/9f0f6ef8921e9810b1e3c5c248806361/pulseaudio-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|50697|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/b9fe81e4301410e6f5f9da7c03d794f5/libexpat1-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58549|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/08f97eccde9c03067e176df22e660255/libpulse0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58547|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/6957536264452663f15a378035c4bf8d/sbc-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58545|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/abd4b56e7b2516d4edc9e92abc49a817/libfftwf-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|49519|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/1f4f23144670b93be539a327ae577ead/libglib-2.0-0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47630|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/449632426c2d14af41c43f7fa2d33f2d/libupnp-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47632|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/d069072d4b03f8210b7224b93fcd50a8/pulseaudio-module-sine-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47634|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/ecbfbeb39ed4e0fac82e70e14b1b5ff8/libacl1-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47636|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/b8152da3bc27dfcc67b04636fba8a407/libgcrypt11-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47637|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/06ea5b996e38b46e9a614a5bd01cedf5/kindle-d-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|49510|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/cde029e6529407180e2ecde2e90e04c9/doppler-manifest-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|49515|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/51d22e21decca2300904f5dbdbf061ba/libgcc1-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|49517|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/c5325b182285bc448842295418a47b10/libffi5-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47638|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/7bd4f8354116956480e9ce51d0f06765/libboost-iostreams1.53.0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47642|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/b708fd7a8b2e8b6c0f08127604d49adf/libboost-chrono1.53.0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47644|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/67d1900f20e4eaf320c652e4562f59f8/boost-serialization-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47646|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/791e888da702149fe9e6fd4faedcebef/task-doppler-boost-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47649|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/7122c34c8d28ae38abe22d511779bbfc/libcurl5-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35464|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/74cf69e4bcd38ffc8608550ce8e4020a/module-init-tools-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35463|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/fe1bf8168403cd5d1692aa680dcec381/module-init-tools-depmod-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35461|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/8b6c6e37e52968eba2cab3bb95cb1896/libogg0-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35468|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/bc86633a84ef7778c80f6cd77d64cc63/libpryon-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35467|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/1e31475a912860554e00ffa63681a614/libarchive2-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|35466|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/c28d5034dbde383a98aa65bbd36f94b0/libbz2-0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|47640|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/fe274b717a3db882bcf8e21255b55adf/libboost-program-options1.53.0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|50675|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/3ad4dad8175be9b52cd7b9052dce862a/gst-plugins-good-autodetect-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|58550|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/574c2b5a53d3cd46338fe4a204d3cc80/libsamplerate0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58528|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/40edba809b1ae1c6c7f5d82a86e019cd/libdbus-1-3-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58526|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/29a3228695e44884597fc4f1230e9e8d/gst-plugins-base-app-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|58524|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/c458583420f8a706f88dfa105a365e62/libgstapp-1.0-0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|44066|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/105cc48e4f26ffe94cb7ff03d26ca848/libvorbis-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54662|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/ba0762d2d55e33c3bc8f2f1c07723373/libnl-genl-3-200-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57852|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/58f76cc41ac8b1e3d6b7055757ad1963/usbutils-ids-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57850|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/986dad2d5abbe6cb43f22db8974bea35/dosfstools-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54664|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/d758006b3502f8e849c01b102ef92334/iptables-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57827|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/2f3754eb1b6a842b2b47ef8289d3607d/doppler-version-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57829|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/09277bdc142c8af88dc8e49895880161/modutils-initscripts-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57848|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/4925a9ed2350498891d299d4c211b475/i2c-tools-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57847|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/afb70fc1529f941e8205d852eb036634/ltrace-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57842|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/bcc197d1cf122d4a4af94caf2fe29941/task-core-boot-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57840|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/d147654545877fb4760ffa78d43a49e8/base-files-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57844|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/958e055d5036aa28d390c35863fc7698/mtd-utils-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57838|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/08373b2ecf7c2807b1c7a51712682438/initscripts-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57836|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/5148b4fc5d49a1ebbcafa403b242ebf0/udev-4172.ipk,,|null|null
null|null|0x0800|203.5.76.27|192.168.1.240|6|80|57831|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/df19f55f92dd6767867f1efafe99f6cd/upstart-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52651|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/df1ce80d77e71a1b16436f59391dd363/python-datetime-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|35813|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/2117dcc8fcbaf7135b5c38592f4588ec/busybox-udhcpc-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54666|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/167ccc8b8090a29cf81862bbdeb17504/openntpd-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|35811|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/bb7552f97040659a2badf333eae0c2b0/metapackage-user-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54668|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e6d90f6c541530db916564f90ccc8ab8/doppler-console-image-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52645|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/0f69381fcc53d643e8b8102925d0fdae/pulseaudio-module-volume-restore-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52647|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/3ac70614db1028c9d8bc5f561d0b299b/iperf-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52642|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/71856b2f4fcec9569c235451a3ddb83a/pulseaudio-module-stream-restore-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52644|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/2aa85a76eda82a591a5cb7746748fbf9/pulseaudio-server-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52598|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/565a1671375995bbdb8549336db8c812/usbutils-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|54690|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/6f5f9ae6dd540beacd0807c87b108873/doppler-uboot-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52649|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/da613cc503cb3102853ed8ea882f29fa/python-json-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52640|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/443edf92e6cf321d51b0d2b07c856f3e/pulseaudio-module-rescue-streams-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52632|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/332384c7a47dc630c054d95aac2b9c8e/pulseaudio-module-pipe-source-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52630|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/c8f13d526ae574f4e1c94618ac6add8e/pulseaudio-module-remap-sink-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52638|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/d852dd098213027012e0f8f1ec6daa99/pulseaudio-misc-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52636|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/66b1f55dda4742fcf79f7aec5d71a5d7/libpulse-mainloop-glib0-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52634|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/0fa69191866e1ff9c3a4e1260b6c1203/pulseaudio-module-bluetooth-policy-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52620|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/329f191cfe59f2e1a49ce86d5e1a07b8/pulseaudio-module-native-protocol-unix-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52628|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/00673f5fecfabd13e9558822886f8755/pulseaudio-module-always-sink-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52626|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/3b8dd6367e0858344713fb8391bc9b57/pulseaudio-module-dbus-protocol-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52624|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/b97c5d0305a92d79328c29378eeeecf6/pulseaudio-module-switch-on-port-available-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52622|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/ee67a1e0c1546fd48d03e500a05db91e/pulseaudio-module-bluetooth-discover-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54671|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/3f5b3eac851c934adab165966ea1080b/libnl1-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|35809|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/5ffb61f924ccdeaf3b645df2577f3c5f/firewall-rules-user-build-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|35807|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/4c1e027ecc0e2a724c53af93538f6ef4/metapackage-base-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52661|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e4b6bbf569a496ba379e33c5817626f3/libnl-3-200-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52663|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/658eeb9c2e4d0ef347a63882be343b15/iw-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52660|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/0ff5ff740d6c2bb3e1993829399f3b87/syslog-ng-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52658|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/bcfeb216336fad61deac88b1b204e223/python-subprocess-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52653|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e1de34d383b271799447058cd7a535fa/python-netclient-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52654|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e8d079b98975e0b89b7ba7cfabe87bfd/python-netserver-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|46828|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/a96977a08e623f757a8ce272b7296976/libupstart1-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|46826|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/71a6f1e1c45d0ebf1468dd0de3b069e5/pointercal-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|46824|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/c9fc2204d70c9ebdf7bc63778fa9f5b9/ssl-certificates-user-build-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|46822|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e5b94ab322a901e9624149274320ba9c/libnss-mdns-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|52656|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/4c38ec57921a7bbc333426654b1489aa/python-textutils-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52675|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/9218310412ae5daf4663262e43d1a7f0/kindle-wifid-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52674|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/23688c4dc702fe356942528d5a888b0c/wpa-supplicant-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52665|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/96da7ec0707d5332f36b663c462c9dc9/ntpdate-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52669|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/19e8e9c4b955f08de819408a6fe2e015/doppler-misc-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|52667|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/706124ad50a46d95986bcdc73e7602c3/civetweb-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54641|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/5175c06ee0b2566f8c7e67e47d19603b/pulseaudio-module-detect-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36939|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/88555dc4e0d7c3c9503b98700fce1fee/liborc-test-0.4-0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36932|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/50441a4390f97101c1b8738843683e1e/libs3auth-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54646|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/cc6cc364c79c3d726fee677f9a90f7f7/task-doppler-pulseaudio-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36930|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/95b3d7f08c8696b93c1836c5f254983a/libtinyxml2-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54648|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/43ea03088123c83aa0561c894f1470fd/openssl-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54643|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/cd7a06ccd53f17183f81a061ee701b68/pulseaudio-module-default-device-restore-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36937|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/25cd72d8b8745cb49a84f8e0176b6e7d/gst-plugins-base-ogg-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36934|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/135f3758988c005815e3955d74cd61d7/ota-update-daemon-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54639|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/47eac1758b06e77f8513f6ffa0d2bab8/pulseaudio-lib-protocol-simple-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36928|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/1eacea51564b6e1145b1b20fbdbd765f/libspdylay-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54650|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/5c2da1ff3e90d109041c455279a3917c/python-mime-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.16|6|36927|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/675fc95e8ba6aeb85c0cf197e56629e5/libnl-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54652|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/7ea9a2b534099243efdd2ad83d6e68a8/python-crypt-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54659|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/b6d0974b1020a99dd0bca0d27e34f0f6/libevtlog0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54655|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/7a16c38d0a75638decf93d7f84d9d93d/libpyglib-2.0-python0-4172.ipk,,|null|null
null|null|0x0800|192.168.1.240|203.5.76.27|6|54657|80|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/49767786cf137f7ad68b9ca3803e80c7/python-pygobject-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|49297|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/e62013311622729d6cab92832c1e5da4/udev-utils-4172.ipk,,|null|null
null|null|0x0800|203.5.76.16|192.168.1.240|6|80|49299|GET|amzdigitaldownloads.edgesuite.net|HTTP/1.1| /obfuscated-otav3-9/8e1a3c7fecbc0c49cc9f8e0f5a83bcce/sysvinit-pidof-4172.ipk,,|null|null
